,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
454.0,454.0,-9.863902302023194,-6.4069050735984785,-4.128270961515241,-9.86390230202389,-4.538096574929779,-1.5590196955916351
455.0,455.0,-9.376991951809412,-5.914435583703344,-3.8097352950756744,-9.376991951816773,-5.8044634797203045,-3.7785432319027845
456.0,456.0,-6.23411034031417,-6.147207244754363,-6.144235722698386,-6.2341103403190585,-6.147207244763148,-6.14423572279187
457.0,457.0,-11.919175729857221,-10.518539010797744,-9.060484866497381,-11.448097761607466,-9.735197019993834,-8.409561536258712
459.0,459.0,-11.697031170974281,-5.782326813530231e-07,0.0,-11.697031170974284,-1.090025782831044e-08,0.0
460.0,460.0,-13.835436533146547,-8.881804138847622,-8.878120322425723,-13.153220141263187,-8.881804138847805,-8.878120322718663
463.0,463.0,-9.823604368821242,-4.292160921288042,-3.0451411606212364,-9.823604368827855,-3.6134830534818,-6.79620106980849e-05
465.0,465.0,-11.847165376806586,-11.734100997847001,-11.393621088878062,-11.420601639953896,-11.239227806465902,-10.786337994417098
467.0,467.0,-10.075287731746188,-8.055663362012961,-7.8003165837408455,-10.075287731756404,-8.055663362042155,-7.800316584018074
471.0,471.0,-8.419366090582823,-2.1291254146586653,0.0,-8.419366090592336,0.0,0.0
473.0,473.0,-10.268037070006223,-10.213527745033861,-6.923216193368254,-10.26803707006175,-10.213527745033954,-6.772916185618055
475.0,475.0,-7.739332910737387,-4.7222798711981975,-4.346237144041348,-7.739332910778855,-4.224151020759568,-4.185556700728114
476.0,476.0,-10.062611459330878,-5.96779586728802,-3.8440400950578897,-9.23750646724712,-5.967795867397039,-3.8440400951792184
477.0,477.0,-8.794672759239809,-2.7866422161790383,-0.00011267843641359811,-8.38131977012328,-2.785670729218403,-0.00011371010196304607
478.0,478.0,-10.937874391187771,-7.894782786320993,-6.58019199891379,-10.93787439124091,-7.894782786322894,-6.580191998962734
488.0,488.0,-7.985065288542363,-7.597525382997519,-5.045263753197664,-7.615518957032934,-6.968696625817779,-5.045263753380367
498.0,498.0,-13.808574698257527,-12.468224105893809,-5.8786626783412155,-13.808574698257672,-12.468224105893867,-4.642876642555451
500.0,500.0,-5.739537326962171,-2.0565002762565294,0.0,-5.7395373270053565,-1.8690216673918396,0.0
504.0,504.0,-9.674542893123741,-8.283407344192533,-6.138317396954669,-9.674542893136753,-8.283407344211833,-6.138317396994642
505.0,505.0,-5.472495595938507,-4.332622319946678,-3.5416082120952077,-5.472495595949779,-4.332622319954785,-3.5416082121493937
506.0,506.0,-13.788364327615872,-13.780949653527022,-9.77538597486416,-13.69334431654158,-13.684156580670667,-9.420011891625913
507.0,507.0,-12.545192111638269,-8.596218447392046,-8.56428460755145,-11.18894037473056,-7.77952598554594,-7.75498997388001
