,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
51.0,51.0,-13.241720954008393,-12.84451682538769,-12.797627204395342,-13.0673709600417,-12.523172932645664,-12.459778550541968
52.0,52.0,-4.134580702278924,-2.6108810735733243,-0.0025314719684396718,-4.127881239205772,-2.6108810735810764,-0.002531474962961986
53.0,53.0,-7.658762548337123,-7.6038643236859045,-7.595711700671197,-7.388679663597545,-7.360833600205622,-7.281316426714597
54.0,54.0,-6.331379214543309,-2.4241157181431796,-2.919886554764411e-13,-6.331379214670697,-2.395627565081339,-3.046451979571696e-13
55.0,55.0,-10.820637347710992,-10.812340017117426,-9.881915874802544,-10.68154644455719,-10.665253242201162,-9.339846450990565
56.0,56.0,-13.512137445569886,-13.509302424254214,-13.086798650219198,-12.986278213019471,-12.972196849163337,-12.839651196089466
57.0,57.0,-8.430601371420579,-8.206474442487963,-8.204364697781562,-7.921119324093289,-7.815518388555883,-7.806840343397816
58.0,58.0,-12.89139044908584,-12.872216623719197,-12.653248846068848,-11.764678784283426,-11.764675070676793,-11.412235329967258
59.0,59.0,-12.125313134220487,-9.145011896497131,-7.867203254993504,-11.145736981595524,-9.133041694827144,-7.867203255014592
60.0,60.0,-11.139251061334981,-11.00020950829396,-10.642211725659703,-11.139251061441675,-11.000209508296564,-10.642211725661921
61.0,61.0,-13.461013344898886,-13.42952629906493,-13.358696764503051,-13.46101334504676,-13.429526299194073,-13.275682819240382
62.0,62.0,-6.9902596229311875,-5.063865588125463,-4.555216258911816,-6.990259622944693,-5.032111834318994,-4.361475366335916
63.0,63.0,-8.038188695514078,-6.75828015488311,-6.690530805629538,-8.038188695514114,-6.758280154900943,-6.690530805706467
64.0,64.0,-12.815822512711941,-12.287505760410415,-12.17091857694693,-12.815822512717462,-11.879349623256656,-11.704604100121285
65.0,65.0,-8.963897143510536,-8.200314757519914,-7.463148825776266,-8.52125695460515,-7.777888939025552,-7.196917542135606
66.0,66.0,-5.280529828821043,-4.674660767940195,-4.63453728107584,-5.086267770069177,-4.664481347521875,-4.620744719747172
67.0,67.0,-12.987058348375252,-11.105818940500003,-11.041403362475382,-12.987058348472035,-10.407887994354859,-10.151913934541465
68.0,68.0,-12.055089224574218,-12.054828813664725,-11.296176997408034,-10.32768749351998,-10.271810092280099,-10.069449617357382
69.0,69.0,-13.043996338727977,-12.998106613694995,-12.983186667954909,-12.440178112428484,-12.33296299900775,-12.326203688608604
70.0,70.0,-5.635985692554006,-5.553243236946465,-5.517727518200686,-5.522039133206688,-5.347552332701947,-5.3474954735314055
71.0,71.0,-13.806877266202292,-13.79169783631894,-13.225092962136669,-13.78925717723803,-13.754309936167044,-13.07739267087294
72.0,72.0,-2.0512427963878466,0.0,0.0,-2.0512427964495306,0.0,0.0
73.0,73.0,-7.778271909661468,-7.5660273710616455,-7.178849751364664,-6.882408596377961,-6.657763444548637,-6.575355313195679
74.0,74.0,-13.27963992461529,-12.870131476656194,-12.546848121755348,-13.279639924616117,-12.870131476676532,-12.480413619047907
75.0,75.0,-13.747320159525717,-13.618009721571841,-13.617444592637721,-13.747320159526083,-13.617807633526311,-13.616358574694772
76.0,76.0,-9.197057195169515,-9.18682554192381,-8.898356223327623,-9.197057195172581,-9.16369232465748,-8.895796707536
77.0,77.0,-13.852679188463373,-13.586180863976017,-12.871047490724038,-13.852679188550576,-13.484923871909041,-12.712023193255781
78.0,78.0,-13.59350687365901,-9.753586426586146,-9.314728333256577,-13.591937689262187,-8.923000104095408,-8.869625024714122
79.0,79.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
80.0,80.0,-13.862913521501829,-13.722425176434395,-13.704325999896046,-13.862913521501948,-13.722425176441622,-13.704325999965743
81.0,81.0,-2.7729018358943276,-2.581398161975744,0.0,-2.734821635855633,-2.5393925919861635,0.0
82.0,82.0,-13.184523715008671,-13.14948843733924,-12.912013306281496,-13.184523715012439,-12.551681856562361,-12.534580512759977
