sub,trial,block,offer,partner_name,partner_id,choice,choice_RT,f_r_page_submit,RP,RP_RT,condition
67,15,r,70,edward,54,0,1.52,1.505,0.3,1.923,r_re_order
67,16,r,95,scott,152,1,1.989,1.407,0.4,2.936,r_re_order
67,17,r,50,nathan,160,0,1.934,1.682,0.35,2.067,r_re_order
67,18,r,50,anthony,63,0,1.843,1.366,0.4,1.857,r_re_order
67,19,r,90,keith,90,1,2.748,1.462,0.3,2.605,r_re_order
67,20,r,85,tony,27,1,2.15,2.892,0.35,2.382,r_re_order
68,1,r,65,patric,145,0,7.48,10.051,0.15,10.513,r_re_order
68,2,r,95,scott,152,1,4.062,4.187,0.2,8.527,r_re_order
68,3,r,50,nathan,160,0,4.15,4.625,0.25,5.741,r_re_order
68,4,r,70,tyler,81,0,4.265,3.329,0.2,5.529,r_re_order
68,5,r,90,connor,153,1,4.54,2.423,0.05,4.353,r_re_order
68,6,r,95,ethan,20,1,3.462,2.169,0.25,6.149,r_re_order
68,7,r,80,cory,47,1,7.923,2.125,0.15,6.019,r_re_order
68,8,r,50,anthony,63,0,4.373,2.053,0.3,5.702,r_re_order
68,9,r,75,joshua,62,0,4.563,2.153,0.25,4.02,r_re_order
68,10,r,90,keith,90,1,3.656,2.08,0.15,3.392,r_re_order
68,11,r,80,blake,22,1,3.385,2.255,0.1,6.785,r_re_order
68,12,r,75,michae,135,0,3.501,3.696,0.05,6.254,r_re_order
68,13,r,55,logan,144,0,3.569,2.597,0.1,3.544,r_re_order
68,14,r,85,kyle,23,1,3.723,1.883,0.3,3.394,r_re_order
68,15,r,60,mark,116,0,2.949,3.217,0.35,3.528,r_re_order
68,16,r,55,tom,161,0,3.763,2.057,0.15,3.663,r_re_order
68,17,r,65,paul,83,0,2.955,1.902,0.2,3.856,r_re_order
68,18,r,60,joseph,169,0,3.639,2.002,0.3,3.324,r_re_order
68,19,r,70,edward,54,1,5.212,2.097,0.15,3.059,r_re_order
68,20,r,85,tony,27,1,4.108,1.61,0.1,6.564,r_re_order
69,1,r,90,keith,90,1,5.755,4.825,0.15,24.724,r_re_order
69,2,r,50,anthony,63,0,3.323,2.834,0.25,8.936,r_re_order
69,3,r,65,paul,83,1,4.044,6.809,0.2,9.401,r_re_order
69,4,r,50,nathan,160,0,2.731,2.449,0.25,7.159,r_re_order
69,5,r,85,tony,27,1,4.965,3.003,0.05,5.355,r_re_order
69,6,r,85,kyle,23,1,4.677,2.4,0.15,5.361,r_re_order
69,7,r,55,logan,144,0,5.021,2.448,0.1,5.072,r_re_order
69,8,r,90,connor,153,1,6.377,2.59,0.2,8.121,r_re_order
69,9,r,95,scott,152,1,4.716,2.221,0.2,4.871,r_re_order
69,10,r,70,tyler,81,0,2.909,2.145,0.25,3.83,r_re_order
69,11,r,55,tom,161,0,4.596,2.097,0.25,4.485,r_re_order
69,12,r,95,ethan,20,1,6.395,1.601,0.2,5.85,r_re_order
69,13,r,75,michae,135,0,4.174,1.994,0.25,6.344,r_re_order
69,14,r,60,mark,116,0,2.052,1.992,0.25,4.331,r_re_order
69,15,r,65,patric,145,0,5.056,1.902,0.15,4.959,r_re_order
69,16,r,80,blake,22,1,5.581,1.786,0.05,4.487,r_re_order
69,17,r,70,edward,54,0,3.448,1.899,0.25,4.1,r_re_order
69,18,r,75,joshua,62,0,4.575,1.624,0.25,5.629,r_re_order
69,19,r,60,joseph,169,0,2.417,3.418,0.2,4.661,r_re_order
69,20,r,80,cory,47,1,12.831,1.697,0.2,5.848,r_re_order
70,1,r,95,scott,152,1,4.333,2.533,0.35,231.588,re_r_order
70,2,r,95,ethan,20,1,2.788,3.087,0.4,4.243,re_r_order
70,3,r,55,tom,161,0,2.563,2.095,0.3,4.097,re_r_order
70,4,r,85,tony,27,1,2.382,2.46,0.3,3.373,re_r_order
70,5,r,65,patric,145,1,2.521,1.863,0.25,3.239,re_r_order
70,6,r,90,keith,90,1,2.579,2.447,0.25,4.009,re_r_order
70,7,r,85,kyle,23,1,2.152,1.91,0.25,3.112,re_r_order
70,8,r,80,blake,22,1,1.862,1.867,0.2,6.357,re_r_order
70,9,r,90,connor,153,1,2.352,1.815,0.2,3.232,re_r_order
70,10,r,70,tyler,81,1,2.112,1.746,0.3,4.239,re_r_order
70,11,r,80,cory,47,1,1.955,1.594,0.25,3.61,re_r_order
70,12,r,60,mark,116,0,3.043,2.019,0.25,2.913,re_r_order
70,13,r,55,logan,144,0,2.122,3.42,0.25,3.811,re_r_order
70,14,r,75,michae,135,1,2.924,1.933,0.25,4.688,re_r_order
70,15,r,50,anthony,63,0,2.512,1.924,0.3,2.998,re_r_order
70,16,r,50,nathan,160,0,2.568,1.518,0.4,6.833,re_r_order
70,17,r,60,joseph,169,0,2.381,1.788,0.25,3.641,re_r_order
70,18,r,75,joshua,62,1,2.251,1.822,0.35,2.528,re_r_order
70,19,r,70,edward,54,1,1.621,1.879,0.2,3.864,re_r_order
70,20,r,65,paul,83,1,3.54,2.034,0.2,7.065,re_r_order
71,1,r,95,ethan,20,1,6.273,4.242,0.05,24.83,r_re_order
71,2,r,95,scott,152,1,2.738,3.541,0.25,5.479,r_re_order
71,3,r,50,nathan,160,0,3.556,2.9,0.3,6.9,r_re_order
71,4,r,80,blake,22,1,2.394,3.227,0.1,4.256,r_re_order
71,5,r,90,connor,153,1,1.871,1.676,0.2,4.44,r_re_order
71,6,r,70,edward,54,0,6.621,4.343,0.3,8.175,r_re_order
71,7,r,60,mark,116,0,3.02,1.959,0.25,4.571,r_re_order
71,8,r,85,tony,27,1,3.788,3.593,0.35,4.243,r_re_order
71,9,r,75,joshua,62,0,2.661,4.033,0.2,4.843,r_re_order
71,10,r,65,paul,83,0,2.219,2.251,0.45,8.2,r_re_order
71,11,r,80,cory,47,1,7.4,1.594,0.4,5.22,r_re_order
71,12,r,85,kyle,23,1,2.651,1.391,0.25,2.64,r_re_order
71,13,r,75,michae,135,0,2.788,1.808,0.5,5.724,r_re_order
71,14,r,55,logan,144,0,2.785,1.675,0.2,1.999,r_re_order
71,15,r,60,joseph,169,0,2.632,1.368,0.3,6.373,r_re_order
71,16,r,50,anthony,63,0,2.201,1.663,0.4,2.811,r_re_order
71,17,r,55,tom,161,0,3.873,1.506,0.35,3.4,r_re_order
71,18,r,65,patric,145,0,2.367,1.854,0.3,2.899,r_re_order
71,19,r,90,keith,90,1,2.644,1.231,0.2,2.685,r_re_order
71,20,r,70,tyler,81,0,2.346,1.352,0.2,3.807,r_re_order
72,1,r,95,scott,152,1,13.576,6.193,0.3,6.587,r_re_order
72,2,r,60,joseph,169,0,3.963,4.137,0.3,4.815,r_re_order
72,3,r,85,tony,27,1,3.185,2.072,0.3,3.486,r_re_order
72,4,r,50,anthony,63,0,2.89,1.804,0.3,2.824,r_re_order
72,5,r,75,michae,135,0,2.788,1.956,0.3,3.599,r_re_order
72,6,r,55,tom,161,0,2.611,2.468,0.3,1.869,r_re_order
72,7,r,70,edward,54,0,2.489,2.027,0.3,2.414,r_re_order
72,8,r,90,keith,90,1,3.268,1.851,0.3,2.21,r_re_order
72,9,r,65,patric,145,0,2.644,2.066,0.3,2.894,r_re_order
72,10,r,85,kyle,23,1,2.859,1.702,0.3,1.331,r_re_order
72,11,r,80,blake,22,0,2.636,1.968,0.3,4.294,r_re_order
72,12,r,95,ethan,20,1,2.124,2.347,0.3,2.223,r_re_order
72,13,r,50,nathan,160,0,2.905,1.884,0.3,1.432,r_re_order
72,14,r,75,joshua,62,0,2.984,2.054,0.3,1.695,r_re_order
72,15,r,70,tyler,81,0,2.636,1.976,0.3,2.256,r_re_order
72,16,r,90,connor,153,1,2.599,1.862,0.3,1.228,r_re_order
72,17,r,55,logan,144,0,2.307,1.976,0.3,0.496,r_re_order
72,18,r,80,cory,47,0,2.732,2.395,0.3,1.742,r_re_order
72,19,r,65,paul,83,0,1.782,1.638,0.3,1.424,r_re_order
72,20,r,60,mark,116,0,1.613,1.616,0.3,2.221,r_re_order
73,1,r,70,tyler,81,1,2.761,2.414,0.35,6.005,re_r_order
73,2,r,75,michae,135,1,1.498,1.389,0.25,2.912,re_r_order
73,3,r,70,edward,54,1,1.711,1.362,0.45,3.037,re_r_order
73,4,r,75,joshua,62,1,2.334,1.014,0.5,83.004,re_r_order
73,5,r,55,tom,161,0,1.891,1.761,0.35,2.177,re_r_order
73,6,r,80,cory,47,1,2.28,0.972,0.35,2.337,re_r_order
73,7,r,90,connor,153,1,1.793,1.133,0.25,2.617,re_r_order
73,8,r,65,paul,83,1,2.323,1.044,0.3,4.413,re_r_order
73,9,r,50,nathan,160,0,2.872,1.104,0.4,1.566,re_r_order
73,10,r,90,keith,90,1,1.666,1.053,0.15,3.213,re_r_order
73,11,r,85,kyle,23,1,1.791,1.236,0.25,42.146,re_r_order
73,12,r,85,tony,27,1,1.6,1.002,0.3,2.021,re_r_order
73,13,r,65,patric,145,1,1.556,1.314,0.35,4.761,re_r_order
73,14,r,55,logan,144,0,1.273,0.948,0.4,2.029,re_r_order
73,15,r,95,ethan,20,1,1.884,0.856,0.3,2.707,re_r_order
73,16,r,60,mark,116,0,1.564,1.087,0.2,2.326,re_r_order
73,17,r,50,anthony,63,0,2.15,1.099,0.2,2.42,re_r_order
73,18,r,60,joseph,169,0,1.393,1.26,0.25,11.098,re_r_order
73,19,r,80,blake,22,1,2.059,1.598,0.2,3.811,re_r_order
73,20,r,95,scott,152,1,1.597,1.623,0.25,152.689,re_r_order
74,1,r,65,patric,145,0,4.167,2.174,0.5,4.897,r_re_order
74,2,r,85,tony,27,0,3.862,1.802,0.5,3.703,r_re_order
74,3,r,55,tom,161,0,4.04,2.18,0.5,3.985,r_re_order
74,4,r,50,anthony,63,0,4.142,1.97,0.5,3.483,r_re_order
74,5,r,90,keith,90,0,3.862,1.898,0.5,4.039,r_re_order
74,6,r,95,ethan,20,1,6.9,2.769,0.5,3.237,r_re_order
74,7,r,85,kyle,23,0,3.152,1.532,0.5,3.391,r_re_order
74,8,r,55,logan,144,0,3.62,1.554,0.5,3.377,r_re_order
74,9,r,80,cory,47,0,5.488,1.886,0.5,3.369,r_re_order
74,10,r,90,connor,153,0,3.404,1.679,0.5,3.417,r_re_order
74,11,r,60,joseph,169,0,2.921,2.108,0.5,2.802,r_re_order
74,12,r,50,nathan,160,0,3.579,1.622,0.5,4.013,r_re_order
74,13,r,80,blake,22,0,3.232,1.629,0.5,2.705,r_re_order
74,14,r,75,michae,135,0,3.089,1.471,0.5,3.02,r_re_order
74,15,r,70,tyler,81,0,2.553,1.275,0.5,3.495,r_re_order
74,16,r,75,joshua,62,0,2.895,1.55,0.5,6.773,r_re_order
74,17,r,65,paul,83,0,3.764,1.356,0.5,2.318,r_re_order
74,18,r,95,scott,152,1,3.953,1.61,0.5,2.464,r_re_order
74,19,r,70,edward,54,0,2.448,1.433,0.5,3.108,r_re_order
74,20,r,60,mark,116,0,2.695,1.767,0.5,3.22,r_re_order
75,1,r,70,tyler,81,0,4.238,6.49,0.1,5.004,re_r_order
75,2,r,95,ethan,20,1,2.932,6.035,0.05,3.863,re_r_order
75,3,r,55,logan,144,0,2.088,1.58,0.05,4.091,re_r_order
75,4,r,80,cory,47,1,2.247,1.315,0.15,2.959,re_r_order
75,5,r,65,patric,145,0,1.784,1.178,0.1,3.943,re_r_order
75,6,r,50,nathan,160,0,1.88,1.377,0.1,3.885,re_r_order
75,7,r,85,tony,27,1,2.1,1.343,0.1,5.157,re_r_order
75,8,r,75,joshua,62,1,2.031,1.148,0.15,4.176,re_r_order
75,9,r,80,blake,22,1,1.926,1.215,0.1,2.914,re_r_order
75,10,r,90,keith,90,1,3.927,1.126,0.05,2.901,re_r_order
75,11,r,75,michae,135,0,1.953,1.087,0.15,3.536,re_r_order
75,12,r,95,scott,152,1,2.236,1.277,0.15,3.15,re_r_order
75,13,r,90,connor,153,1,1.842,1.185,0.1,3.703,re_r_order
75,14,r,55,tom,161,0,2.229,1.252,0.15,5.28,re_r_order
75,15,r,65,paul,83,0,2.43,1.053,0.1,3.545,re_r_order
75,16,r,60,joseph,169,0,2.448,0.961,0.1,3.008,re_r_order
75,17,r,60,mark,116,0,2.355,1.733,0.1,2.732,re_r_order
75,18,r,70,edward,54,0,1.824,0.923,0.15,3.894,re_r_order
75,19,r,85,kyle,23,1,2.64,0.979,0.1,3.994,re_r_order
75,20,r,50,anthony,63,0,1.887,1.047,0.2,4.05,re_r_order
76,1,r,85,tony,27,1,8.907,6.48,0.25,9.446,r_re_order
76,2,r,80,cory,47,1,5.038,2.809,0.1,13.307,r_re_order
76,3,r,60,joseph,169,0,2.653,3.409,0.5,8.098,r_re_order
76,4,r,50,nathan,160,0,3.512,3.589,0.5,4.623,r_re_order
76,5,r,60,mark,116,0,3.185,3.181,0.25,7.096,r_re_order
76,6,r,55,tom,161,0,3.64,2.896,0.4,6.487,r_re_order
76,7,r,70,tyler,81,1,8.874,2.723,0.25,6.183,r_re_order
76,8,r,65,paul,83,1,3.221,1.758,0.5,4.304,r_re_order
76,9,r,85,kyle,23,1,3.368,2,0.35,6.266,r_re_order
76,10,r,75,joshua,62,1,2.872,2.743,0.5,5.419,r_re_order
76,11,r,95,ethan,20,1,4.111,2.525,0.5,6.385,r_re_order
76,12,r,70,edward,54,1,2.818,2.271,0.35,5.63,r_re_order
76,13,r,65,patric,145,1,3.144,2.186,0.25,4.38,r_re_order
76,14,r,90,keith,90,1,3.577,5.694,0.1,7.552,r_re_order
76,15,r,90,connor,153,1,2.927,1.938,0.4,5.031,r_re_order
76,16,r,75,michae,135,1,3.728,2.097,0.5,5.519,r_re_order
76,17,r,55,logan,144,0,3.605,2.632,0.1,5.917,r_re_order
76,18,r,80,blake,22,1,4.738,2.248,0.5,4.32,r_re_order
76,19,r,95,scott,152,1,4.047,2.028,0.05,5.922,r_re_order
76,20,r,50,anthony,63,0,3.449,2.323,0.5,5.107,r_re_order
77,1,r,80,cory,47,1,8.652,5.299,0.25,5.434,r_re_order
77,2,r,75,joshua,62,1,5.016,2.136,0.4,7.683,r_re_order
77,3,r,90,connor,153,1,2.762,2.185,0.15,4.101,r_re_order
77,4,r,50,nathan,160,0,2.889,1.895,0.4,4.418,r_re_order
77,5,r,60,mark,116,0,2.73,1.609,0.4,3.63,r_re_order
77,6,r,65,patric,145,1,2.924,1.816,0.15,3.733,r_re_order
77,7,r,90,keith,90,1,3.264,1.624,0.15,3.188,r_re_order
77,8,r,55,tom,161,0,3.973,1.484,0.15,3.87,r_re_order
77,9,r,60,joseph,169,1,2.756,1.553,0.35,2.771,r_re_order
77,10,r,75,michae,135,1,2.825,1.401,0.15,3.481,r_re_order
77,11,r,70,tyler,81,1,2.644,1.891,0.1,2.956,r_re_order
77,12,r,55,logan,144,0,3.042,1.443,0.05,3.122,r_re_order
77,13,r,85,tony,27,1,2.709,1.74,0.15,5.013,r_re_order
77,14,r,80,blake,22,1,3.554,1.849,0.1,3.949,r_re_order
77,15,r,85,kyle,23,1,3.366,1.56,0.2,2.801,r_re_order
77,16,r,70,edward,54,1,2.579,1.491,0.15,2.716,r_re_order
77,17,r,65,paul,83,1,2.902,2.098,0.1,4.421,r_re_order
77,18,r,95,ethan,20,1,2.556,2.377,0.15,3.76,r_re_order
77,19,r,95,scott,152,1,3.031,1.89,0.2,4.412,r_re_order
77,20,r,50,anthony,63,0,2.352,1.408,0.3,3.455,r_re_order
78,1,r,90,connor,153,1,4.247,3.67,0.15,7.692,r_re_order
78,2,r,65,patric,145,0,6.04,3.031,0.25,8.59,r_re_order
78,3,r,80,cory,47,1,3.847,2.969,0.3,19.778,r_re_order
78,4,r,55,tom,161,0,4.457,2.79,0.35,4.962,r_re_order
78,5,r,55,logan,144,0,4.156,2.551,0.1,5.179,r_re_order
78,6,r,85,tony,27,1,4.076,2.431,0.1,4.33,r_re_order
78,7,r,70,edward,54,0,3.58,3.02,0.35,4.509,r_re_order
78,8,r,50,anthony,63,0,4.044,2.509,0.25,15.934,r_re_order
78,9,r,75,michae,135,0,3.687,2.398,0.15,5.112,r_re_order
78,10,r,80,blake,22,1,3.48,2.288,0.45,176.883,r_re_order
78,11,r,85,kyle,23,1,3.85,1.921,0.25,3.562,r_re_order
78,12,r,95,scott,152,1,4.475,2.435,0.05,3.497,r_re_order
78,13,r,70,tyler,81,0,3.932,2.205,0.25,4.348,r_re_order
78,14,r,60,mark,116,0,4.4,2.99,0.25,3.712,r_re_order
78,15,r,65,paul,83,0,4.139,2.272,0.1,3.875,r_re_order
78,16,r,60,joseph,169,0,5.505,2.576,0.15,3.833,r_re_order
78,17,r,50,nathan,160,0,3.319,4.172,0.05,6.039,r_re_order
78,18,r,75,joshua,62,0,5.052,1.903,0.15,3.036,r_re_order
78,19,r,95,ethan,20,1,3.376,1.954,0.05,4.113,r_re_order
78,20,r,90,keith,90,1,3.77,2.976,0.25,5.086,r_re_order
79,1,r,80,blake,22,1,7.687,4.691,0.25,7.679,r_re_order
79,2,r,75,michae,135,1,2.671,2.924,0.4,5.789,r_re_order
79,3,r,95,scott,152,1,2.631,2.253,0.3,4.092,r_re_order
79,4,r,80,cory,47,1,1.954,1.783,0.35,4.615,r_re_order
79,5,r,50,anthony,63,0,3.13,1.637,0.35,5.178,r_re_order
79,6,r,85,kyle,23,1,3.887,1.624,0.25,3.654,r_re_order
79,7,r,60,mark,116,0,2.033,1.615,0.25,4.664,r_re_order
79,8,r,60,joseph,169,0,1.969,1.628,0.25,4.898,r_re_order
79,9,r,75,joshua,62,1,5.013,1.519,0.3,5.027,r_re_order
79,10,r,95,ethan,20,1,1.754,1.697,0.2,8.712,r_re_order
79,11,r,70,edward,54,1,2.486,1.64,0.25,4.543,r_re_order
79,12,r,70,tyler,81,1,2.107,2.217,0.3,5.311,r_re_order
79,13,r,55,tom,161,0,2.256,1.406,0.3,9.954,r_re_order
79,14,r,55,logan,144,0,1.914,1.583,0.15,4.802,r_re_order
79,15,r,65,patric,145,1,3.648,1.615,0.25,3.022,r_re_order
79,16,r,50,nathan,160,0,2.763,1.673,0.3,4.194,r_re_order
79,17,r,90,connor,153,1,1.754,1.168,0.15,3.095,r_re_order
79,18,r,90,keith,90,1,2.186,1.245,0.25,4.759,r_re_order
79,19,r,85,tony,27,1,1.68,1.048,0.25,5.44,r_re_order
79,20,r,65,paul,83,1,2.084,1.125,0.25,6.933,r_re_order
80,1,r,85,kyle,23,0,5.311,8.503,0.15,15.637,r_re_order
80,2,r,80,blake,22,0,6.833,4.83,0.5,3.849,r_re_order
80,3,r,75,joshua,62,0,2.057,6.63,0.35,3.082,r_re_order
80,4,r,85,tony,27,0,3.63,2.35,0.2,3.563,r_re_order
80,5,r,80,cory,47,0,2.077,1.153,0.35,4.344,r_re_order
80,6,r,90,connor,153,0,2.794,1.407,0,3.919,r_re_order
80,7,r,60,mark,116,0,2.159,1.082,0.2,2.853,r_re_order
80,8,r,60,joseph,169,0,2.557,1.138,0.35,4.576,r_re_order
80,9,r,70,edward,54,0,2.047,1.239,0.1,4.314,r_re_order
80,10,r,55,tom,161,0,1.575,1.473,0.2,3.815,r_re_order
80,11,r,75,michae,135,0,1.648,1.117,0.05,2.997,r_re_order
80,12,r,65,patric,145,0,1.826,1.019,0.15,5.192,r_re_order
80,13,r,70,tyler,81,0,1.912,0.914,0.2,3.646,r_re_order
80,14,r,95,scott,152,0,4.094,1.809,0,4.996,r_re_order
80,15,r,65,paul,83,0,1.999,1.009,0.05,10.99,r_re_order
80,16,r,95,ethan,20,0,2.05,1.36,0.15,2.569,r_re_order
80,17,r,55,logan,144,0,1.765,1.139,0,2.437,r_re_order
80,18,r,90,keith,90,0,1.714,0.97,0.3,4.403,r_re_order
80,19,r,50,nathan,160,0,2.035,1.402,0.5,2.439,r_re_order
80,20,r,50,anthony,63,0,1.832,1.24,0.35,2.658,r_re_order
81,1,r,50,nathan,160,0,2.796,3.355,0.3,88.62,re_r_order
81,2,r,65,paul,83,0,2.31,2.272,0.15,3.225,re_r_order
81,3,r,60,mark,116,0,3.119,2.179,0.15,3.108,re_r_order
81,4,r,50,anthony,63,0,2.672,1.608,0.2,3.391,re_r_order
81,5,r,55,tom,161,0,2.947,2.206,0.15,2.332,re_r_order
81,6,r,80,cory,47,0,2.761,2.085,0.2,2.95,re_r_order
81,7,r,90,keith,90,0,2.329,1.908,0.05,3.657,re_r_order
81,8,r,85,kyle,23,0,4.489,1.926,0.15,3.286,re_r_order
81,9,r,70,tyler,81,0,4.098,1.654,0.35,3.595,re_r_order
81,10,r,60,joseph,169,0,2.256,2.219,0.2,4.382,re_r_order
81,11,r,75,joshua,62,0,1.984,1.705,0.25,2.983,re_r_order
81,12,r,95,ethan,20,1,3.449,1.654,0.15,2.869,re_r_order
81,13,r,65,patric,145,0,3.053,2.17,0.15,5.1,re_r_order
81,14,r,80,blake,22,0,1.975,1.529,0.2,2.989,re_r_order
81,15,r,55,logan,144,0,9.826,5.349,0.15,3.456,re_r_order
81,16,r,95,scott,152,1,1.828,1.755,0.15,3.037,re_r_order
81,17,r,85,tony,27,0,3.152,1.832,0.2,4.628,re_r_order
81,18,r,70,edward,54,0,2.305,1.583,0.25,2.656,re_r_order
81,19,r,90,connor,153,0,2.227,1.549,0.15,2.939,re_r_order
81,20,r,75,michae,135,0,2.125,1.447,0.25,2.79,re_r_order
82,1,r,70,tyler,81,1,8.257,5.827,0.4,13.625,r_re_order
82,2,r,60,mark,116,0,3.478,3.131,0.2,5.113,r_re_order
82,3,r,80,blake,22,1,4.298,2.689,0.3,4.368,r_re_order
82,4,r,65,paul,83,0,3.933,3.313,0.3,5.768,r_re_order
82,5,r,55,logan,144,0,5.301,3.077,0.15,5.425,r_re_order
82,6,r,95,scott,152,1,6.048,2.605,0.25,5.906,r_re_order
82,7,r,90,keith,90,1,4.861,2.915,0.3,6.69,r_re_order
82,8,r,70,edward,54,0,3.218,4.668,0.45,4.994,r_re_order
82,9,r,85,tony,27,1,3.722,3.196,0.45,5.761,r_re_order
82,10,r,55,tom,161,0,3.395,2.611,0.3,5.387,r_re_order
82,11,r,50,nathan,160,0,5.536,3.271,0.25,6.428,r_re_order
82,12,r,50,anthony,63,0,5.282,2.435,0.2,3.652,r_re_order
82,13,r,75,michae,135,1,5.486,2.921,0.2,7.312,r_re_order
82,14,r,65,patric,145,0,3.607,2.215,0.2,14.197,r_re_order
82,15,r,80,cory,47,1,2.772,2.052,0.35,3.637,r_re_order
82,16,r,90,connor,153,1,3.462,2.881,0.15,3.361,r_re_order
82,17,r,75,joshua,62,1,3.569,2.507,0.25,5.93,r_re_order
82,18,r,95,ethan,20,1,3.398,2.966,0.2,6.061,r_re_order
82,19,r,85,kyle,23,1,4.293,2.557,0.35,4.315,r_re_order
82,20,r,60,joseph,169,0,2.897,2.659,0.4,4.822,r_re_order
83,1,r,50,anthony,63,0,8.726,6.627,0.25,17.813,r_re_order
83,2,r,55,logan,144,0,6.248,6.124,0.25,12.639,r_re_order
83,3,r,75,joshua,62,0,5.544,7.146,0.25,7.441,r_re_order
83,4,r,85,tony,27,0,4.434,5.404,0.5,9.671,r_re_order
83,5,r,60,mark,116,0,4.049,4.379,0.5,4.816,r_re_order
83,6,r,70,edward,54,0,7.128,2.803,0.25,6.61,r_re_order
83,7,r,80,cory,47,0,2.478,2.103,0.25,4.987,r_re_order
83,8,r,80,blake,22,0,2.417,1.968,0.2,3.469,r_re_order
83,9,r,65,paul,83,0,2.217,1.822,0.3,4.473,r_re_order
83,10,r,95,ethan,20,0,2.581,1.636,0.3,2.554,r_re_order
83,11,r,85,kyle,23,0,2.857,2.076,0.25,3.822,r_re_order
83,12,r,55,tom,161,0,2.585,2.252,0.25,3.221,r_re_order
83,13,r,90,keith,90,0,2.118,1.466,0.35,4.329,r_re_order
83,14,r,70,tyler,81,0,1.942,1.228,0.35,3.17,r_re_order
83,15,r,65,patric,145,0,1.823,1.176,0.35,2.477,r_re_order
83,16,r,90,connor,153,0,2.319,1.434,0.3,2.527,r_re_order
83,17,r,75,michae,135,0,1.685,1.734,0.4,2.336,r_re_order
83,18,r,95,scott,152,0,1.859,1.271,0.4,3.133,r_re_order
83,19,r,60,joseph,169,0,2.333,3.671,0.45,2.228,r_re_order
83,20,r,50,nathan,160,0,1.96,1.57,0.35,4.731,r_re_order
84,1,r,50,anthony,63,0,5.012,2.921,0.4,12.878,r_re_order
84,2,r,75,michae,135,0,3.858,2.543,0.2,5.556,r_re_order
84,3,r,90,keith,90,1,2.876,2.618,0.1,5.467,r_re_order
84,4,r,85,tony,27,1,3.261,2.549,0.3,6.407,r_re_order
84,5,r,55,tom,161,0,2.006,2.119,0.3,4.026,r_re_order
84,6,r,65,patric,145,0,2.986,1.488,0.25,5.792,r_re_order
84,7,r,60,joseph,169,0,2.605,1.424,0.4,5.718,r_re_order
84,8,r,95,scott,152,1,2.982,1.682,0.25,11.575,r_re_order
84,9,r,70,tyler,81,0,2.414,1.808,0.45,4.114,r_re_order
84,10,r,70,edward,54,0,2.7,1.546,0.45,5.847,r_re_order
84,11,r,65,paul,83,0,2.39,1.718,0.25,6.121,r_re_order
84,12,r,80,blake,22,0,3.773,2.072,0.15,5.895,r_re_order
84,13,r,60,mark,116,0,2.355,2.073,0.35,5.821,r_re_order
84,14,r,50,nathan,160,0,1.972,1.681,0.4,4.813,r_re_order
84,15,r,55,logan,144,0,2.507,1.551,0.05,6.213,r_re_order
84,16,r,80,cory,47,0,3,1.484,0.2,6.03,r_re_order
84,17,r,85,kyle,23,1,3.223,1.416,0.15,3.999,r_re_order
84,18,r,90,connor,153,1,1.93,6.858,0.2,3.458,r_re_order
84,19,r,95,ethan,20,1,3.997,2.262,0.45,7.26,r_re_order
84,20,r,75,joshua,62,0,2.844,6.118,0.45,4.774,r_re_order
85,1,r,70,tyler,81,0,4.517,2.684,0,4.228,re_r_order
85,2,r,60,joseph,169,0,2.601,2.939,0,3.722,re_r_order
85,3,r,50,nathan,160,0,3.901,1.811,0,3.423,re_r_order
85,4,r,95,scott,152,0,3.166,1.76,0,3.519,re_r_order
85,5,r,70,edward,54,0,3.095,2.178,0,3.591,re_r_order
85,6,r,65,paul,83,0,2.533,2.192,0,3.635,re_r_order
85,7,r,90,keith,90,0,2.586,1.794,0,3.495,re_r_order
85,8,r,95,ethan,20,0,3.364,1.837,0,3.05,re_r_order
85,9,r,55,logan,144,0,3.679,1.825,0,4.023,re_r_order
85,10,r,75,joshua,62,0,3.064,1.833,0,3.797,re_r_order
85,11,r,80,blake,22,0,3.137,1.886,0,3.254,re_r_order
85,12,r,75,michae,135,0,3.835,1.682,0,2.682,re_r_order
85,13,r,65,patric,145,0,2.397,2.043,0,3.37,re_r_order
85,14,r,85,kyle,23,0,2.429,1.764,0,2.87,re_r_order
85,15,r,80,cory,47,0,3.275,1.899,0,3.19,re_r_order
85,16,r,55,tom,161,0,2.335,1.747,0,6.013,re_r_order
85,17,r,50,anthony,63,0,3.43,1.685,0,6.314,re_r_order
85,18,r,60,mark,116,0,2.653,1.844,0,3.156,re_r_order
85,19,r,90,connor,153,0,2.469,1.535,0,2.846,re_r_order
85,20,r,85,tony,27,0,2.661,1.786,0,3.269,re_r_order
86,1,r,75,michae,135,0,8.093,7.031,0.25,13.545,r_re_order
86,2,r,75,joshua,62,0,6.41,3.257,0.25,5.336,r_re_order
86,3,r,70,edward,54,0,2.502,4.461,0.25,5.473,r_re_order
86,4,r,60,mark,116,0,2.95,1.995,0.25,6.086,r_re_order
86,5,r,90,keith,90,0,2.841,2.3,0.2,4.158,r_re_order
86,6,r,60,joseph,169,0,6.667,2.102,0.25,5.976,r_re_order
86,7,r,85,tony,27,0,3.255,3.357,0.25,7.663,r_re_order
86,8,r,70,tyler,81,0,3.663,4.359,0.25,5.058,r_re_order
